# This file is automatically generated by the grid engine. The file contains
# mappings for the parameters found from the content server, which do not have
# mappings already defined. The point is that the query server cannot find 
# requested parameters without mappings. On the other hand, the order of the mappings
# is also the search order of the parameters that do not contain complete search 
# information (parameterIdType,levelIdType,levelId,level,etc.)
# 
# If you want to change some of the mappings or their order, then you should move
# them to a permanent mapping file (which is not automatically overridden.
# 
# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching) 
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ERA5;air_temperature;3;130;0;;1;00000;1;1;1;0;D;;;;
ERA5;air_temperature;3;130;6001;;1;00000;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;0;;0;00000;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;0;;0;00007;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;0;;0;00028;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;0;;0;00100;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00000;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00007;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00028;1;1;1;0;D;;;;
ERA5;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00100;1;1;1;0;D;;;;
ERA5;surface_snow_density;3;33;0;;1;00000;1;1;1;0;D;;;;
ERA5;surface_snow_density;3;33;6001;;1;00000;1;1;1;0;D;;;;
ERA5;x_wind;3;131;0;;1;00000;1;1;1;0;D;;;;
ERA5;x_wind;3;131;6001;;1;00000;1;1;1;0;D;;;;
ERA5;y_wind;3;132;0;;1;00000;1;1;1;0;D;;;;
ERA5;y_wind;3;132;6001;;1;00000;1;1;1;0;D;;;;
CAMS;mole_concentration_of_carbon_dioxide_in_air;3;248;6002;;0;00000;1;1;1;0;D;;;;
ECSF;air_temperature;3;130;6004;;1;00000;1;1;1;0;D;;;;
ECSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6004;;0;00000;1;1;1;0;D;;;;
ECSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6004;;0;00007;1;1;1;0;D;;;;
ECSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6004;;0;00028;1;1;1;0;D;;;;
ECSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6004;;0;00100;1;1;1;0;D;;;;
ECSF;sea_ice_area_fraction;3;31;6004;;1;00000;1;1;1;0;D;;;;
ECSF;sea_water_temperature;3;34;6004;;1;00000;1;1;1;0;D;;;;
ECSF;surface_snow_density;3;33;6004;;1;00000;1;1;1;0;D;;;;
ECSF;wind_speed_of_gust;3;49;6004;;1;00000;1;1;1;0;D;;;;
ECSF;x_wind;3;131;6004;;1;00000;1;1;1;0;D;;;;
ECSF;y_wind;3;132;6004;;1;00000;1;1;1;0;D;;;;
ECBSF;air_temperature;3;130;6003;;1;00000;1;1;1;0;D;;;;
ECBSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6003;;0;00000;1;1;1;0;D;;;;
ECBSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6003;;0;00007;1;1;1;0;D;;;;
ECBSF;mole_concentration_of_carbon_dioxide_in_air;3;248;6003;;0;00028;1;1;1;0;D;;;;
ECBSF;surface_snow_density;3;33;6003;;1;00000;1;1;1;0;D;;;;
ECBSF;wind_speed;3;10;6003;;1;00000;1;1;1;0;D;;;;
ECBSF;x_wind;3;131;6003;;1;00000;1;1;1;0;D;;;;
ECBSF;y_wind;3;132;6003;;1;00000;1;1;1;0;D;;;;
ECB2SF;air_temperature;3;130;6001;;1;00000;1;1;1;0;D;;;;
ECB2SF;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00000;1;1;1;0;D;;;;
ECB2SF;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00007;1;1;1;0;D;;;;
ECB2SF;mole_concentration_of_carbon_dioxide_in_air;3;248;6001;;0;00028;1;1;1;0;D;;;;
ECB2SF;surface_snow_density;3;33;6001;;1;00000;1;1;1;0;D;;;;
ECB2SF;wind_speed;3;10;6001;;1;00000;1;1;1;0;D;;;;
ECB2SF;x_wind;3;131;6001;;1;00000;1;1;1;0;D;;;;
ECB2SF;y_wind;3;132;6001;;1;00000;1;1;1;0;D;;;;
ECMARK5;mole_concentration_of_carbon_dioxide_in_air;3;248;26;;0;00000;1;1;1;0;D;;;;
ECFWI;mole_concentration_of_carbon_dioxide_in_air;3;248;26;;0;00000;1;1;1;0;D;;;;
